Date,Close,High,Low,Open,Volume,Price_Change,pct_change,Gain,Loss,Avg_Gain,Avg_Loss,MA_10,MA_50,MA_20,MA_100,MA_ratio,Volatility,Momentum,Momentum_10,ROC,EMA_10,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,MACD,Volume_MA_10,Volume_Ratio,Volume_Change,RS,RSI,RSI_Lag1,RSI_Lag2,Return_Lag1,Return_Lag2,Signal,Future_Return,Target,ML_Signal,Final_Signal
2020-06-18,85.21715545654297,85.63387739334637,84.60903023062069,85.1396240743936,96820400,0.03392791748046875,0.03982934018895712,0.03392791748046875,-0.0,0.7908050537109375,0.02374420166015625,83.2202751159668,74.53551895141601,80.36766891479492,71.59418407440185,1.1165183564390517,2.009585482191398,3.8353042602539062,7.125480651855469,0.0912450740706583,83.08056479840864,80.36766891479492,3.274482024973792,86.9166329647425,73.81870486484733,13.09792809989517,3.0181425215344575,146454160.0,0.661096960304849,-0.15371517677332736,33.30518604202815,97.08498884461703,48.14039946558034,59.637847311840865,-0.13917736971138517,2.6502401021223587,SELL,0.042077578008059925,BUY,,HOLD
2020-06-19,84.73015594482422,86.38735014117718,83.62293464807695,85.92217671437545,264476000,-0.48699951171875,-0.5714806004843642,0.0,0.48699951171875,0.6502822875976563,0.12114410400390625,83.66170806884766,74.94433364868163,80.76585502624512,71.6756816482544,1.1163179922451598,1.77141474031733,2.64569091796875,4.414329528808594,0.05496213792215099,83.38049046141238,80.76585502624512,3.2976368943090404,87.3611288148632,74.17058123762703,13.190547577236174,2.9653389730713684,159176720.0,1.6615243736646916,1.7316144118388275,5.367840993538473,84.29609029159629,97.08498884461703,48.14039946558034,0.03982934018895712,-0.13917736971138517,HOLD,0.029566573210582515,BUY,,HOLD
2020-06-23,88.80288696289062,90.22022642343374,87.77077181014047,88.18991886652088,212155600,1.8558502197265625,2.134460574209829,1.8558502197265625,-0.0,0.821331787109375,0.12114410400390625,84.82344207763671,75.84378005981445,81.85345001220703,71.87064594268799,1.1183968152792545,2.201640777235338,3.5009384155273438,5.460990905761719,0.06552515798318703,84.89694133836993,81.85345001220703,3.679547018500391,89.21254404920782,74.49435597520625,14.718188074001574,3.2597301475168194,169600120.0,1.2509165677477114,0.5663574641257128,6.779791669290744,87.1461853670541,88.02656105785762,84.29609029159629,2.61640117809232,-0.5714806004843642,HOLD,-0.0351950226348529,SELL,,HOLD
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800,-2.7159500122070312,-3.0725704394875764,0.0,2.7159500122070312,1.0461624145507813,0.8567001342773437,86.05882415771484,76.92278213500977,83.35837173461914,72.22498554229736,1.1187690014470628,1.7597029173695096,0.9473114013671875,3.5930023193359375,0.04377201359794958,85.84360514774113,83.35837173461914,3.4765171890372875,90.31140611269372,76.40533735654456,13.906068756149153,3.0774441059331252,166294360.0,1.2342980242985993,0.4925335799840609,1.2211535550105355,54.97834907702918,71.7989291103741,66.65345818649217,1.3275366425546054,-1.7652023631109515,HOLD,0.029635481722616472,BUY,,HOLD
2020-06-30,88.38374328613281,88.66963931267749,87.22080221413067,87.24018136135113,140223200,0.731689453125,0.8347658966656901,0.731689453125,-0.0,0.7728713989257813,0.8567001342773437,86.82224807739257,77.73859252929688,84.34432945251464,72.42654476165771,1.1168487266433642,1.5149127344636808,-0.4191436767578125,3.0817947387695312,0.036128069654333794,86.57447386989648,84.34432945251464,3.242309718711035,90.82894888993671,77.85971001509257,12.969238874844137,3.015464975143331,162957520.0,0.860489285796691,0.07330649235338238,0.9021492678739045,47.42789028761485,53.80185336648833,54.97834907702918,2.30467420195537,-3.0725704394875764,HOLD,0.02480820714750246,BUY,,HOLD
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200,-0.16718292236328125,-0.1891557385412468,0.0,0.16718292236328125,0.7728713989257813,0.5766265869140625,87.12558135986328,78.20602066040038,84.81665420532227,72.53543506622314,1.1140520975769237,1.4526700688996146,0.9812240600585938,3.0333328247070312,0.03560950802569707,86.87303505060449,84.81665420532227,3.0710774036039066,90.95880901253008,78.67449939811445,12.284309614415633,2.9569064645812944,162590600.0,0.681079964032361,-0.21027904084345528,1.340332576515356,57.271030193112445,47.42789028761485,53.80185336648833,0.8347658966656901,2.30467420195537,HOLD,0.023564436087318893,BUY,,HOLD
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600,0.0,0.0,0.0,-0.0,0.5412551879882812,0.5766265869140625,87.42552185058594,78.63609329223632,85.32289848327636,72.64065250396729,1.1117734641990078,1.3182798446983859,-0.17685699462890625,2.9994049072265625,0.03519719581295022,87.1173123802734,85.32289848327636,2.718427956390878,90.75975439605811,79.88604257049461,10.873711825563504,2.877330070537809,164312720.0,0.6940521707631643,0.02984001762731947,0.9386580505850783,48.41792756086075,57.271030193112445,47.42789028761485,-0.1891557385412468,0.8347658966656901,HOLD,0.04740302909669791,BUY,,HOLD
2020-07-06,90.57638549804688,91.0439841546096,89.61210837219791,89.6436059572989,118655600,2.3598251342773438,2.6750364382224667,2.3598251342773438,-0.0,1.01322021484375,0.03343658447265625,88.0101448059082,79.11853332519532,85.83592643737794,72.77415592193603,1.1123834215197888,1.286073269922933,4.898918151855469,5.846229553222656,0.06899821542910511,87.74623476532851,85.83592643737794,2.691815685618433,91.21955780861481,80.45229506614106,10.767262742473747,2.970431777775019,149730680.0,0.7924601691517063,0.04045892025366182,30.302742664171948,96.80539174880492,48.41792756086075,57.271030193112445,0.0,-0.1891557385412468,SELL,0.024501795312477363,BUY,,HOLD
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400,-0.2810516357421875,-0.31029239486295435,0.0,0.2810516357421875,0.6183029174804687,0.08964691162109376,88.34497451782227,79.55698211669922,86.3111587524414,72.88650905609131,1.1104616108769971,1.408570631333221,2.643280029296875,3.348297119140625,0.03850961740112302,88.20970732841833,86.3111587524414,2.5913472031480893,91.49385315873758,81.12846434614522,10.365388812592357,2.9871043433767284,147428600.0,0.7625684568665781,-0.05251500982675916,6.897091113342751,87.3371095046577,96.80539174880492,48.41792756086075,2.6750364382224667,0.0,HOLD,0.029488246492029278,BUY,,HOLD
2020-07-20,95.32019805908203,95.45829940379683,93.09606991347445,93.44011069251526,90318000,1.96728515625,2.107363439529397,1.96728515625,-0.0,0.8290786743164062,0.270867919921875,93.19590225219727,83.69310333251953,90.60302352905273,74.5262642288208,1.1135433929594216,1.390414468168388,2.7910537719726562,4.743812561035156,0.052373613000238795,92.94488329108178,90.60302352905273,2.962445052555555,96.52791363416384,84.67813342394163,11.849780210222207,3.251041741030832,125433520.0,0.7200467626197526,-0.020271882742431635,3.0608226864057326,75.37444805586652,54.984842473431,59.48266501202203,-0.20201909805963592,-1.2304940705938017,SELL,-0.05604543818462408,SELL,,HOLD
2020-07-21,94.00463104248047,96.18515083470295,93.75508296201137,96.11004463336359,103433200,-1.3155670166015625,-1.3801555634474605,0.0,1.3155670166015625,0.5228378295898437,0.5339813232421875,93.56683197021485,84.07043014526367,90.95590324401856,74.80541538238525,1.1129576928361438,0.9582465615400753,-0.05571746826171875,3.7092971801757812,0.041079610889221074,93.13756470042716,90.95590324401856,2.9241260100550943,96.80415526412875,85.10765122390836,11.69650404022039,3.1320195735216316,124534400.0,0.8305592671583113,0.14521136429061765,0.9791313044720673,49.47278142989357,75.37444805586652,54.984842473431,2.107363439529397,-0.20201909805963592,HOLD,-0.04520615596879407,SELL,,HOLD
2020-07-22,94.26870727539062,94.94951336084341,93.61939876725305,93.70661600246667,89001600,0.26407623291015625,0.280918322833279,0.26407623291015625,-0.0,0.44627227783203127,0.5339813232421875,93.75387344360351,84.42939193725586,91.22919425964355,75.08759387969971,1.1104411780352177,0.8845229520431198,-0.43854522705078125,1.8704147338867188,0.0202429577694474,93.34322698678432,91.22919425964355,2.96741228212464,97.16401882389283,85.29436969539427,11.869649128498565,3.0241414284687522,121725360.0,0.7311672768928348,-0.13952580022661965,0.8357451064437778,45.52620641668444,49.47278142989357,75.37444805586652,-1.3801555634474605,2.107363439529397,HOLD,-0.025315336984788266,SELL,,HOLD
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800,-0.22289276123046875,-0.24771935394046762,0.0,0.22289276123046875,0.44627227783203127,1.1658462524414062,93.15180587768555,85.02433517456055,91.43440551757813,75.46384906768799,1.0955899353571983,1.888954171070176,-3.597869873046875,-3.20294189453125,-0.034455801695131294,92.19020807291746,91.43440551757813,2.7740259720667932,96.98245746171172,85.88635357344454,11.09610388826718,2.154507990497649,138379680.0,1.3400724730683002,-0.058707318212182114,0.3827882766681195,27.68234899925983,27.79933312548951,45.52620641668444,-4.5516392537771955,0.280918322833279,HOLD,0.026183800870645636,BUY,,HOLD
2020-07-28,90.37287139892578,91.63030527715343,90.36802106656002,91.45343820318753,103625600,-1.5093917846679688,-1.6427455445366945,0.0,1.5093917846679688,0.47825927734375,1.2046112060546874,92.71837005615234,85.6784913635254,91.88068618774415,75.84713176727296,1.082166230760967,2.064399911371903,-3.6317596435546875,-3.6874771118164062,-0.03920331117415832,91.8139732395649,91.88068618774415,2.249032105831701,96.37875039940755,87.38262197608074,8.996128423326809,1.699766521724655,124599800.0,0.8316674665609415,-0.14510205091821082,0.3970237657925605,28.419256387332865,29.08932964943233,27.68234899925983,2.370028559958115,-0.24771935394046762,HOLD,0.13948659866869312,BUY,,HOLD
2020-07-29,92.10517120361328,92.28930638065711,90.81866491806582,90.85500544148256,90329200,1.7322998046875,1.9168360790936312,1.7322998046875,-0.0,0.7719039916992188,1.2046112060546874,92.45816192626953,85.99442474365235,92.06675758361817,76.06981220245362,1.075164607495026,1.9464782924176596,-2.1635360717773438,-2.602081298828125,-0.027474995104108335,91.86691832393736,92.06675758361817,2.093022184434229,96.25280195248664,87.8807132147497,8.37208873773693,1.5992662305747274,118312920.0,0.7634770572816562,-0.12831192292252103,0.640790977055028,39.05378479135417,28.419256387332865,29.08932964943233,-1.6427455445366945,2.370028559958115,HOLD,0.14622789867374442,BUY,,HOLD
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,1.1144790649414062,1.2100070499599491,1.1144790649414062,-0.0,0.9947998046875,0.3464569091796875,92.42593841552734,86.34146621704102,92.31691207885743,76.35887302398682,1.0704698734579219,1.9291340636330507,3.2417144775390625,-0.322235107421875,-0.003444821601859993,92.11286958659511,92.31691207885743,1.8985824754776186,96.11407702981266,88.51974712790219,7.59432990191047,1.5912045414908818,123068160.0,1.284897734718712,0.7505967062699548,2.8713521893470273,74.1692320644,39.05378479135417,28.419256387332865,1.9168360790936312,-1.6427455445366945,SELL,0.14008732342124874,BUY,,HOLD
2020-07-31,102.97867584228516,103.12888823385559,97.71150450591125,99.70789639582766,374336800,9.759025573730469,10.468850232344673,9.759025573730469,-0.0,2.946604919433594,0.30187835693359377,93.38851470947266,86.85417907714844,93.05501785278321,76.69920429229737,1.075233405021537,3.8691009349079417,13.2236328125,9.625762939453125,0.10311154349808316,94.08847072399367,93.05501785278321,2.851149469002634,98.75731679078848,87.35271891477794,11.404597876010541,2.34524321706634,151283160.0,2.474411560414259,1.3672724973123378,9.76090154115215,90.7070983209374,74.1692320644,39.05378479135417,1.2100070499599491,1.9168360790936312,HOLD,0.03578497277409108,BUY,,HOLD
2020-08-03,105.57351684570312,108.19013805785316,104.56078815454649,104.85878784183842,308151200,2.5948410034179688,2.5197847828146935,2.5948410034179688,-0.0,3.0401290893554687,0.30187835693359377,94.41384658813476,87.4303207397461,93.80487442016602,77.08942920684814,1.0798753314559664,5.466659555720208,13.691253662109375,10.253318786621094,0.10756711584113376,96.17666092794116,93.80487442016602,3.932158332265748,101.66919108469752,85.94055775563452,15.728633329063001,3.1162812206199106,173066480.0,1.7805365891765985,-0.17680762350909662,10.070709010862366,90.96715486768898,90.7070983209374,74.1692320644,10.468850232344673,1.2100070499599491,HOLD,0.045576471635669774,BUY,,HOLD
2020-08-05,106.66376495361328,106.98357631299436,105.53473931977294,105.99992015103618,121776800,0.385223388671875,0.3624658214155918,0.385223388671875,-0.0,2.91171875,-0.0,96.88074340820313,88.60920639038086,95.31730842590332,77.94741672515869,1.0933485058130505,7.444210764415274,14.55859375,12.395057678222656,0.1314864501325188,99.58616621745217,95.31730842590332,5.403091082631796,106.12349059116691,84.51112626063973,21.612364330527186,4.2187232216000154,183307840.0,0.6643294689414266,-0.2963790708585349,-inf,100.0,100.0,90.96715486768898,0.6678045217236361,2.5197847828146935,HOLD,0.026060264939362903,BUY,,HOLD
2020-08-06,110.38518524169922,110.87943850296628,106.40695185464003,106.99569046941184,202428800,3.7214202880859375,3.4889264312996326,3.7214202880859375,-0.0,3.4331069946289063,-0.0,98.92146835327148,89.27547637939453,96.19678421020508,78.46602642059327,1.108047499325395,8.109131193122552,17.16553497314453,20.407249450683594,0.22680281861635332,101.5496242218609,96.19678421020508,6.324085820091313,108.8449558503877,83.54861257002246,25.29634328036525,4.841716889504937,183850280.0,1.1010524433250795,0.6622936388540346,-inf,100.0,100.0,100.0,0.3624658214155918,0.6678045217236361,HOLD,-0.03801759239977145,SELL,,HOLD
2020-08-10,109.44345092773438,110.46043507725163,106.7954093213871,109.31966296937568,212403600,1.567962646484375,1.453492977381865,1.567962646484375,-0.0,1.2759262084960938,0.5019393920898437,102.48963165283203,90.53913314819336,97.788374710083,79.43222183227539,1.1319926322364744,7.614438131881171,3.86993408203125,17.561187744140625,0.19112706996616846,103.9259030697802,97.788374710083,7.244412968249405,112.27720064658182,83.29954877358419,28.977651872997626,5.324021136637512,194229920.0,1.093567870490808,0.07249845490129547,2.541992576401957,71.76730389943887,74.6909567089342,100.0,-2.273581327923657,3.4889264312996326,HOLD,0.020247861062398727,BUY,,HOLD
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400,-3.2548446655273438,-2.973996742552021,0.0,3.2548446655273438,1.1349212646484375,1.1529083251953125,104.07120513916016,91.10334869384765,98.39478759765625,79.90265594482422,1.1423422588876608,6.356709489121711,-0.089935302734375,15.81573486328125,0.17500533753616287,104.33730365022146,98.39478759765625,7.421376822248334,113.23754124215291,83.55203395315958,29.685507288993335,5.199246226976726,202657600.0,0.9271914796188251,-0.11535209384398382,0.9843985335574467,49.606896846104185,71.76730389943887,74.6909567089342,1.453492977381865,-2.273581327923657,HOLD,0.05058285272689951,BUY,,HOLD
2020-08-17,111.2686538696289,112.70554049467134,110.64244782402939,112.68126733476751,119561600,-0.2912750244140625,-0.2610928738496332,0.0,0.2912750244140625,1.0941680908203124,0.7291275024414062,109.10407791137695,93.67713592529297,101.75896224975585,82.05890796661377,1.16468204150036,2.1941247451381347,1.8252029418945312,5.695137023925781,0.05394475048367742,108.0989884374265,101.75896224975585,8.557242031445963,118.87344631264779,84.64447818686392,34.228968125783865,5.570257465996804,175643560.0,0.6807058567931554,-0.2778579073380155,1.500653983228731,60.01046099513355,67.72530506447774,54.976283548648524,-0.08912620041765518,1.7697546471296732,HOLD,0.03200064727559713,BUY,,HOLD
2020-08-18,112.19584655761719,112.62060097941455,110.68614768785797,111.02109807418744,105633600,0.9271926879882812,0.8332919072379985,0.9271926879882812,-0.0,1.2796066284179688,0.0781585693359375,109.69580841064453,94.30523910522462,102.6685230255127,82.55640838623047,1.1631995152278582,2.144801945123705,6.007240295410156,5.917304992675781,0.05567732587918539,108.84387173200663,102.6685230255127,8.65585994997429,119.98024292546128,85.35680312556411,34.62343979989717,5.561358355860847,168899760.0,0.6254218478463202,-0.11649225169285127,16.371930030065208,94.24358722220661,60.01046099513355,67.72530506447774,-0.2610928738496332,-0.08912620041765518,SELL,0.07621428484970556,BUY,,HOLD
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000,0.140777587890625,0.12547486579044254,0.140777587890625,-0.0,0.60194091796875,0.0781585693359375,110.26309432983399,94.88513366699219,103.57191886901856,83.08117053985596,1.1620692311696805,1.999001571155136,2.6189117431640625,5.672859191894531,0.05318450173178846,109.47891762537047,103.57191886901856,8.675880394054925,120.92367965712842,86.2201580809087,34.703521576219714,5.502238839661487,171275880.0,0.8497285198593053,0.37776237863710027,7.701534496895866,88.50777411321263,94.24358722220661,60.01046099513355,0.8332919072379985,-0.2610928738496332,HOLD,0.08772111409078913,BUY,,HOLD
2020-08-20,114.8293228149414,114.94340001045877,112.36088962986535,112.37788158405773,126907200,2.4926986694335938,2.21895458261665,2.4926986694335938,-0.0,0.7121337890625,0.0781585693359375,110.7075080871582,95.47199844360351,104.81448822021484,83.61377674102783,1.1595809231180438,2.4681204284453164,3.1698760986328125,4.4441375732421875,0.040260271915214974,110.45171856892884,104.81448822021484,8.401755165794025,121.61799855180288,88.0109778886268,33.60702066317609,5.592063441900436,163723720.0,0.7751302010484492,-0.12801330236776653,9.111397446409747,90.1101701787514,88.50777411321263,94.24358722220661,0.12547486579044254,0.8332919072379985,HOLD,0.05537944585273886,BUY,,HOLD
2020-08-27,121.36810302734375,123.77099771310097,120.22490163891516,123.43847690338893,155552400,-1.46844482421875,-1.195446184301141,0.0,1.46844482421875,1.8019271850585938,0.494171142578125,117.0521224975586,99.29759338378906,112.3642807006836,86.69123474121093,1.1788012026147259,4.984726456514557,6.538780212402344,9.708656311035156,0.08694881263115861,117.59353587655175,112.3642807006836,6.178739578932735,124.72175985854906,100.00680154281812,24.71495831573094,6.81724469426409,187726840.0,0.8286103361671672,-0.045821923858316405,3.6463626258259745,78.47778831463393,91.98375616678726,90.88508750143951,1.3598985672753638,-0.8203644798938647,HOLD,0.07335409442819821,BUY,,HOLD
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,-0.19658660888671875,-0.16197551414511846,0.0,0.19658660888671875,0.6184371948242188,0.5334884643554687,118.01328125,100.01668060302734,113.27392272949218,87.27609977722167,1.1799359920611876,4.728100803112934,0.42474365234375,9.611587524414062,0.08615627151880778,118.2440777932618,113.27392272949218,6.062344877755229,125.39861248500264,101.14923297398173,24.24937951102092,6.689511288977229,189933320.0,0.9878730072216924,0.20621732612290145,1.1592325535499262,53.68724881644029,78.47778831463393,91.98375616678726,-1.195446184301141,1.3598985672753638,HOLD,0.05282142082016004,BUY,,HOLD
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,4.109199523925781,3.391225632379613,4.109199523925781,-0.0,1.1514480590820313,0.5334884643554687,119.41448745727538,100.82769180297852,114.25928268432617,87.88601272583008,1.1843421715000302,4.581196532136071,3.0897979736328125,14.012062072753906,0.12593000441230773,119.52346654764743,114.25928268432617,6.3400839716764645,126.9394506276791,101.57911474097324,25.360335886705855,6.841000080104209,200547430.0,1.125433021006552,0.20291371315887652,2.1583373137658137,68.33777077446932,53.68724881644029,78.47778831463393,-0.16197551414511846,-1.195446184301141,HOLD,-0.06323634533141333,SELL,,HOLD
2020-09-01,130.2709503173828,130.87289803905446,126.72729105741708,128.89232070779244,151948100,4.990234375,3.9832422232445097,4.990234375,-0.0,2.149494934082031,0.33300628662109377,121.22199783325195,101.69417007446289,115.45890312194824,88.5411890411377,1.1920250467110387,4.9662116882941225,9.082443237304688,18.075103759765625,0.16110314520852875,121.47755450578114,115.45890312194824,6.987342384174277,129.4335878902968,101.48421835359969,27.949369536697105,7.279808210473206,205178880.0,0.7405640385599142,-0.32677765928365055,6.4548178831464575,86.58585607757423,68.33777077446932,53.68724881644029,3.391225632379613,-0.16197551414511846,SELL,-0.09852429950581187,SELL,,HOLD
2020-09-02,127.57196807861328,133.96027723036116,123.30015752319882,133.58163954392333,200119000,-2.6989822387695312,-2.071822023401171,0.0,2.6989822387695312,1.8198867797851563,0.872802734375,122.7455322265625,102.46955169677734,116.50431327819824,89.1566658782959,1.1978732237434278,4.218082935629746,4.735420227050781,15.235343933105469,0.13562223405762475,122.58562970084152,116.50431327819824,7.164056325369819,130.83242592893788,102.1762006274586,28.65622530147928,7.325339961866774,210636980.0,0.9500658431392246,0.3170220621383222,2.0851066433566436,67.58620963222248,86.58585607757423,68.33777077446932,3.9832422232445097,3.391225632379613,HOLD,-0.14140033620967696,SELL,,HOLD
2020-09-03,117.3584213256836,125.08652314181086,116.98949446613267,123.2127566068483,257599600,-10.213546752929688,-8.006105813650088,0.0,10.213546752929688,1.8198867797851563,2.6218231201171873,122.99844207763672,103.0720133972168,116.85297508239746,89.63666290283203,1.1933253074588528,3.7393548366393583,-4.009681701660156,2.5290985107421875,0.022024849130374724,121.63522817808554,116.85297508239746,7.01878992863523,130.89055493966794,102.815395225127,28.07515971454093,6.462779008538064,223706220.0,1.1515084381650185,0.2872320969023432,0.6941302660050588,40.97266189818405,67.58620963222248,86.58585607757423,-2.071822023401171,3.9832422232445097,HOLD,-0.029450665152902313,SELL,,HOLD
